Field_ID,area_m2,annual_et_ensemble_mm,annual_et_ssebop_mm,annual_et_eemetric_mm,annual_et_sims_mm,annual_et_pt_jpl_mm,annual_et_geesebal_mm,annual_et_disalexi_mm,annual_gridmet_precip_mm,annual_gridmet_precip_eff_mm,annual_tmmx_K,annual_tmmn_K,annual_eto_mm,annual_etr_mm,annual_vpd_kPa,annual_vs_mps,annual_rmax,annual_rmin,annual_daymet_precip_mm,annual_daymet_precip_eff_mm,annual_ndvi,YEAR,eff_factor,HSG,soil_depth_mm,ksat_mean_micromps,elevation_m
1313,149712.9081095002,736.3854523748612,710.4892982007333,682.9029760382024,804.7505585401209,723.5369659759529,714.1277564594524,767.0031039481535,278.49999967217445,239.60674689907069,286.6333312988281,271.8999938964844,1121.8999994397163,1509.8999997973442,303.5199998766184,3.278630018234253,98.125,34.54999923706055,,255.82429346561076,0.7815334501464297,2017,0.8603473866467308,5.0,1576.0519829187883,7.988422670030808,1254.3370148795827
1329,394752.371362448,777.9672051727588,754.6686475767225,860.2323090736442,875.6764420903041,728.3105205702434,755.7357422922138,675.0526706758561,296.6000007092953,255.1790354896607,286.6000061035156,272.6333312988281,1145.9000001624229,1552.7999999448657,310.06999954395,3.3712329864501958,95.125,33.733333587646484,,277.7640423447442,0.8479974495247349,2017,0.8603473866467308,5.0,1577.617716461822,6.820459326604071,1262.0299166828136
1360,487480.61789371504,706.3960443320282,681.5777647169951,741.7862637881636,757.1518625243415,692.7994510972809,636.2383318814877,690.5298433055909,290.30000177025795,249.7588478665828,286.66668701171875,272.0800170898437,1111.9999995678663,1485.6999987363815,303.39000012539327,3.1016438007354736,100.0,35.79999923706055,,238.6405649191952,0.6466266878844659,2017,0.8603473866467308,5.0,1667.2563394490496,6.274681712190631,1250.4542730602511
1422,475512.89615880087,821.1467189567795,792.0857514820905,838.2611815844115,845.083470972115,740.0648623349791,845.9537350849442,793.9322972144212,283.6999997794628,244.08055340193891,287.07501220703125,272.3599853515625,1124.1999988853931,1506.5999970287085,310.05000060237944,3.0969862937927246,99.0,35.220001220703125,,248.24246039087456,0.8254405024748617,2017,0.8603473866467308,5.0,1651.626037291202,6.436135359581152,1255.4284968769005
1431,499933.3844560775,776.0346255637407,766.7000568219629,786.4484481461193,821.592998786538,713.8650145638277,710.4869591035438,784.0547948010462,283.6999997794628,244.08055340193891,287.07501220703125,272.3599853515625,1124.1999988853931,1506.5999970287085,310.05000060237944,3.0969862937927246,99.0,35.220001220703125,,250.1501521423939,0.72904308609746,2017,0.8603473866467308,5.0,1611.5701435031633,7.324060622605591,1256.5593296707234
1439,306897.0254728699,648.9265226392416,587.7067834246028,657.0900560972351,13.206673410863733,652.763481701616,662.231509616669,659.0405035394688,286.700000166893,246.6615958952037,287.1000061035156,272.3999938964844,1123.7999984249473,1506.2999987453222,312.150000249967,3.063013792037964,98.5999984741211,35.133331298828125,,249.97909195369013,0.7400837305336655,2017,0.8603473866467308,5.0,1525.5946702164238,9.13090355812196,1255.6668698236713
1446,570321.90053172,776.8709942629172,711.3107414179622,839.4437455916108,809.4374109898595,708.3878528395629,774.8858558675927,754.5869075911886,288.0414305234983,247.8156919968785,287.1000061035156,272.3646801652132,1124.1530075406008,1504.7467635210935,313.55497299607845,3.036320440980857,97.18796632489396,34.521451957673925,,248.981355618106,0.8031291748402158,2017,0.8603473866467308,5.0,1380.98442873577,10.536428092839472,1255.2984782335302
1448,63942.51948873101,648.1741958800145,546.1247640846482,684.4731960004822,742.0398747138901,652.2647472192104,583.5901297032485,605.405533469863,288.59999990463257,248.2962557041974,287.1000061035156,272.3499755859375,1124.2999999523165,1504.0999989435077,314.1400013230741,3.025205373764038,96.5999984741211,34.26666641235352,,249.35963880691227,0.69640163335844,2017,0.8603473866467308,7.0,1022.3580932617188,6.141790390014648,1255.9798295113449
1452,512318.8327726122,783.010589901558,715.4825511853581,797.8281993664078,730.4467618497978,696.6170619529261,762.43271458814,813.5671352714788,284.30000069737434,244.59676262364977,287.29998779296875,272.6000061035156,1125.9999997615814,1506.300000809133,315.58000046014786,3.002739667892456,95.85000610351562,34.133331298828125,,253.7005451495058,0.6007529253591116,2017,0.8603473866467308,5.0,1695.5174351661892,7.909616583112919,1250.0704457980275
1460,533087.5597066598,702.3389134402926,619.5932654433667,743.4160582188492,763.3814097635982,675.5751897396484,668.7011624555676,716.6693678547416,286.700000166893,246.6615958952037,287.1000061035156,272.3999938964844,1123.7999984249473,1506.2999987453222,312.150000249967,3.063013792037964,98.5999984741211,35.133331298828125,,244.48491776235215,0.7267322192316972,2017,0.8603473866467308,5.0,1660.1260582187583,6.547517373106205,1252.6661558342978
1483,406944.8801564477,774.6738088934277,765.6194384558162,809.7452563763119,798.9382695013977,673.0601069127678,725.378815386361,763.712545860282,296.89188077170513,255.43015373856943,287.3226703283238,272.8858642093335,1132.806423289028,1515.9651211951484,318.9491795602199,3.0059097638184835,93.61522592492398,33.929141744641534,,253.6361570713321,0.7053968371223633,2017,0.8603473866467308,5.0,1663.8176467582946,6.871606604670785,1251.245764741473
1508,501505.0026190173,708.1230484146719,697.6762697462034,659.7181424490919,843.7166202899436,639.7203640570445,622.9289239022488,761.6669072555458,351.8928352900562,302.75008122151115,287.1141634441137,272.5902581785045,1106.864633207594,1472.9088437059925,311.42368897951724,2.9487173887802043,94.07168156363252,33.76195101131315,,230.0376785448952,0.8334801639259974,2017,0.8603473866467308,5.0,1596.7955302983748,25.9345170527342,1257.260723977267
1509,792253.5991435826,741.0493698738443,737.5498899831159,699.5066512416181,862.6564084431651,644.5427704811248,652.8825849268761,810.5334149953491,351.800000756979,302.6702112735848,287.1166687011719,272.5874938964844,1106.899998754263,1472.9000024199486,311.4899993818253,2.947397232055664,94.0749969482422,33.76666641235352,,230.21244865270413,0.8274184963793151,2017,0.8603473866467308,5.0,1562.079055367901,16.37384678116947,1257.279940110058
